round_idx,test_accuracy,test_loss,phase1_time,phase2_time,phase3_time,phase4_time,phase5_time,phase6_time,round_time,avg_train_time,num_selected,num_dropped,n_active,vehicle_to_rsu_bytes,rsu_to_coord_bytes,coord_to_server_bytes,total_comm_bytes,agg_norm,dropout_recovery_success,dp_epsilon,projection_dim
0,0.8015,0.9681701495170594,0.00010310002835467458,5.627111000008881,41.82636290002847,1.5084734999691136,0.0019822000176645815,0.007745600014459342,51.44687679997878,2.3204305333331123,20,2,18,14597136,3243808,810952,18651896,32.95866379381165,True,5.0,0
1,0.9351,0.23512175282239914,9.779998799785972e-05,5.5303317999932915,41.95424130000174,1.484915999986697,0.002470600011292845,0.007198599982075393,51.40123090002453,2.3275959833311695,20,2,18,14597136,3243808,810952,18651896,22.298358237178853,True,5.0,0
2,0.9518,0.1608227374970913,9.789998875930905e-05,5.520178599981591,41.73909410001943,1.4030340000172146,0.002309700008481741,0.007056300004478544,51.1198128000251,2.315554461105623,20,2,18,14597136,3243808,810952,18651896,13.470278387640292,True,5.0,0
3,0.9588,0.1301571595132351,9.599997429177165e-05,5.5165073000243865,43.71309109998401,1.386475600011181,0.0024781000101938844,0.007058099959976971,53.0745317999972,2.425321477779006,20,2,18,14597136,3243808,810952,18651896,11.262326327309264,True,5.0,0
4,0.9548,0.1395910890609026,0.00010309997014701366,5.516510400047991,41.9976588000427,1.499659699969925,0.0023682000464759767,0.007351199979893863,51.480974600010086,2.3299836333220205,20,2,18,14597136,3243808,810952,18651896,9.390727535066839,True,5.0,0
5,0.9643,0.1127595175653696,9.789998875930905e-05,5.533187200024258,41.130341699987184,1.5536193000152707,0.003193399985320866,0.00848070002393797,50.71603760001017,2.2815335888945913,20,2,18,14597136,3243808,810952,18651896,8.841105516306621,True,5.0,0
6,0.9714,0.09455287744700909,0.00010960001964122057,5.510976699995808,41.70214249996934,1.342037900001742,0.0024926000041887164,0.008200099982786924,51.03325049998239,2.3135682111153275,20,2,18,14597136,3243808,810952,18651896,8.52145484625071,True,5.0,0
7,0.9718,0.08973666914701461,0.00010920001659542322,5.50405689998297,41.76428149995627,1.479726199992001,0.002422999998088926,0.00772370002232492,51.21184829995036,2.317010594447816,20,2,18,14597136,3243808,810952,18651896,8.108877007054424,True,5.0,0
8,0.9735,0.08553431026358158,0.00010760000441223383,5.536654499999713,40.45069060003152,1.5033502000151202,0.00260309997247532,0.007922500022687018,50.04982380004367,2.2440791666675874,20,2,18,14597136,3243808,810952,18651896,7.5551016887024405,True,5.0,0
9,0.9782,0.07591157392123714,0.00010289996862411499,5.524053500033915,40.650816199951805,1.3784462999901734,0.0024151999969035387,0.007401500013656914,50.00811449997127,2.2550908333408493,20,2,18,14597136,3243808,810952,18651896,7.548920906802626,True,5.0,0
10,0.9778,0.07369876220640727,9.99000039882958e-05,5.662664100003894,41.40847490000306,1.3794381999759935,0.0030462000286206603,0.008273700019344687,50.91020749998279,2.297102838877537,20,2,18,14597136,3243808,810952,18651896,7.238194470009341,True,5.0,0
11,0.9772,0.07163340152669698,9.839999256655574e-05,5.56284530000994,40.476985300017986,1.3968089999980293,0.0024070999934338033,0.0073522000457160175,49.89548579999246,2.2454584888894007,20,2,18,14597136,3243808,810952,18651896,7.070331097382056,True,5.0,0
12,0.9795,0.07007412590095774,9.809999028220773e-05,5.556202500010841,40.98826690000715,1.5828514999593608,0.0027470000204630196,0.006899300031363964,50.59336020000046,2.273808572221444,20,2,18,14597136,3243808,810952,18651896,7.083888248773936,True,5.0,0
13,0.9781,0.07197273897863925,9.109999518841505e-05,5.595550999976695,41.86684440000681,1.3780927000334486,0.0024177999584935606,0.006656699988525361,51.37539240001934,2.322691527783819,20,2,18,14597136,3243808,810952,18651896,6.955320708044152,True,5.0,0
14,0.977,0.0715990860763006,0.00012250000145286322,5.482811300025787,40.88729769998463,1.500299500010442,0.0023885000264272094,0.006908199982717633,50.29384309996385,2.2682872555580817,20,2,18,14597136,3243808,810952,18651896,6.99472421505246,True,5.0,0
