round_idx,test_accuracy,test_loss,phase1_time,phase2_time,phase3_time,phase4_time,phase5_time,phase6_time,round_time,avg_train_time,num_selected,num_dropped,n_active,vehicle_to_rsu_bytes,rsu_to_coord_bytes,coord_to_server_bytes,total_comm_bytes,agg_norm,dropout_recovery_success,dp_epsilon,projection_dim
0,0.8547,0.8308042595863342,0.0002452000044286251,5.866826199984644,83.80622840003343,5.817595400032587,0.006912200013175607,0.010695100005250424,103.42773809999926,5.231817237494397,20,4,16,12975232,3243808,810952,17029992,30.378875026086032,True,0.0,0
1,0.9355,0.22728361332416536,0.0002686000079847872,19.346238199970685,110.1188735999749,6.150077299971599,0.007918299990706146,0.008006200019735843,143.58352210000157,6.874377156258561,20,4,16,12975232,3243808,810952,17029992,19.381702338020457,True,0.0,0
2,0.9552,0.14579423444271086,0.00021189998369663954,19.69906179996906,105.2779497000156,5.479918600001838,0.007012599962763488,0.01037420000648126,138.64125350001268,6.571827849995316,20,4,16,12975232,3243808,810952,17029992,11.494612953018716,True,0.0,0
3,0.9632,0.11737903144955635,0.00020750000840052962,20.145293899986427,109.94469529995695,6.013346299994737,0.008594199956860393,0.008609500015154481,144.1604604999884,6.863311062508728,20,4,16,12975232,3243808,810952,17029992,9.432961063103146,True,0.0,0
4,0.9683,0.09712549600377679,0.00016830000095069408,19.910065200005192,114.36501170002157,5.759708600002341,0.007505499990656972,0.009988000034354627,148.06671590002952,7.139496087496809,20,4,16,12975232,3243808,810952,17029992,8.3257390928403,True,0.0,0
5,0.9724,0.0860592567961663,0.0002044999855570495,19.736569200002123,95.27494570001727,2.8295250000082888,0.008097300014924258,0.010003399976994842,125.78743780002696,5.947940225007187,20,4,16,12975232,3243808,810952,17029992,7.815665026096824,True,0.0,0
6,0.975,0.07415511805480346,0.00019859999883919954,20.62395269999979,48.76154219999444,2.4213420000160113,0.0029345000511966646,0.0045813999604433775,74.38640550000127,3.043597356252576,20,4,16,12975232,3243808,810952,17029992,7.012803710783963,True,0.0,0
7,0.9775,0.06660886068101972,0.00010449998080730438,6.019966199994087,41.68148159998236,1.8535567999933846,0.002510500024072826,0.0031441999599337578,52.04751639999449,2.6018450562405633,20,4,16,12975232,3243808,810952,17029992,6.768170918339028,True,0.0,0
8,0.9801,0.06008449940858409,0.00012320000678300858,5.974485900020227,41.20152580004651,1.8757416000007652,0.002415299997664988,0.003903099976014346,51.55645780003397,2.571834356240288,20,4,16,12975232,3243808,810952,17029992,6.567028387380963,True,0.0,0
9,0.9816,0.0542015858202707,0.0001018000184558332,6.162038999958895,45.83763170003658,2.6058668000041507,0.004473499953746796,0.005604000005405396,57.37821479997365,2.8606930624991946,20,4,16,12975232,3243808,810952,17029992,6.364806971323344,True,0.0,0
10,0.9833,0.052149321322795004,0.00011630001245066524,10.588000899995677,44.366697299992666,2.8890668000094593,0.005466100003104657,0.00590730004478246,60.61433859996032,2.7689882750091783,20,4,16,12975232,3243808,810952,17029992,6.2231601183763825,True,0.0,0
11,0.9841,0.04735590543954168,0.00011680001625791192,9.327196600032039,39.9935320999939,2.9614186999970116,0.002959100005682558,0.003494100004900247,55.03144920000341,2.495670468753815,20,4,16,12975232,3243808,810952,17029992,6.043917586730412,True,0.0,0
12,0.9857,0.04395159130045213,0.00013040000339969993,10.319685199996457,41.993780399963725,4.0935132000013255,0.003970499965362251,0.005475500016473234,59.266815899987705,2.6206471625082486,20,4,16,12975232,3243808,810952,17029992,6.007214320776773,True,0.0,0
13,0.9857,0.04448803216057131,0.00014110002666711807,10.223769600037485,40.950928700040095,2.4204756999970414,0.0036669999826699495,0.00572489999467507,56.32072989997687,2.555538068740134,20,4,16,12975232,3243808,810952,17029992,5.900307380462042,True,0.0,0
14,0.9865,0.04088685739831999,0.00021840003319084644,9.521947500004899,41.52902739995625,2.416893199959304,0.0033322999952360988,0.005294799979310483,56.20074870000826,2.591647718752938,20,4,16,12975232,3243808,810952,17029992,5.80948965995889,True,0.0,0
