round_idx,test_accuracy,test_loss,phase1_time,phase2_time,phase3_time,phase4_time,phase5_time,phase6_time,round_time,avg_train_time,num_selected,num_dropped,n_active,vehicle_to_rsu_bytes,rsu_to_coord_bytes,coord_to_server_bytes,total_comm_bytes,agg_norm,dropout_recovery_success,dp_epsilon,projection_dim
0,0.8709,0.7455175168037415,0.0002125999890267849,20.22016819997225,125.96766550000757,5.564114500011783,0.0065125999972224236,0.00936830003047362,159.77592789998744,6.990129111108319,20,2,18,14597136,3243808,810952,18651896,33.6073135034615,True,0.0,0
1,0.9435,0.19971473869085313,0.00012440001592040062,8.555860200023744,54.768086900003254,1.6127934000105597,0.0025692000053822994,0.004609399999026209,67.74018419999629,3.0389051444427526,20,2,18,14597136,3243808,810952,18651896,21.146454397761563,True,0.0,0
2,0.9588,0.1303495294213295,0.00011850002920255065,6.96108399995137,53.57894400000805,1.5826190000516362,0.0026482000248506665,0.004627099959179759,65.1405580000137,2.972889411114415,20,2,18,14597136,3243808,810952,18651896,12.869350469554602,True,0.0,0
3,0.968,0.10278826569914817,0.00010830000974237919,6.085214800026733,48.3905347000109,1.429566100006923,0.002500400005374104,0.004275399958714843,58.36433879996184,2.685042933334545,20,2,18,14597136,3243808,810952,18651896,10.322818152688868,True,0.0,0
4,0.9702,0.09469243627265096,0.00010740000288933516,5.861379399953876,48.56949890003307,5.070694800000638,0.00875779998023063,0.010453700029756874,67.66542759997537,2.694866155558783,20,2,18,14597136,3243808,810952,18651896,8.572003858334753,True,0.0,0
5,0.975,0.0741824379157275,0.00028959999326616526,19.449096199998166,124.95403929997701,5.157315899967216,0.00862139998935163,0.010246999969240278,157.63737890002085,6.933712161120234,20,2,18,14597136,3243808,810952,18651896,7.755794437545677,True,0.0,0
6,0.9775,0.06704421058297157,0.0002326999674551189,19.370394200028386,129.26040249998914,4.713403600035235,0.00764639995759353,0.010532399988733232,161.27764820004813,7.173050566676668,20,2,18,14597136,3243808,810952,18651896,7.297323816190409,True,0.0,0
7,0.9775,0.06379607564434409,0.0001734999823383987,19.066960399970412,128.2616435000091,5.217835100018419,0.007833999989088625,0.012600900023244321,160.81629099999554,7.11757538888681,20,2,18,14597136,3243808,810952,18651896,7.019666618148608,True,0.0,0
8,0.9811,0.05617389162685722,0.00019299995619803667,20.229776399966795,122.83721899997909,5.126695099985227,0.007641100033652037,0.010359799955040216,156.10996059997706,6.816315955547099,20,2,18,14597136,3243808,810952,18651896,6.624066412379638,True,0.0,0
9,0.9825,0.0507851379185915,0.0001971000456251204,19.97487039997941,123.397583700018,4.949306400027126,0.00886000000173226,0.010689400020055473,156.1894728000043,6.847129983339174,20,2,18,14597136,3243808,810952,18651896,6.4129375994952085,True,0.0,0
10,0.9824,0.05062814951369073,0.0004468999686650932,19.801990899955854,127.91810040001292,4.853417799982708,0.008443300030194223,0.009282999963033944,160.55936249997467,7.098432888884822,20,2,18,14597136,3243808,810952,18651896,6.287179493542061,True,0.0,0
11,0.9839,0.046090728782326916,0.00024399999529123306,14.352959999989253,47.22997019998729,1.512968400027603,0.002404899976681918,0.0038604000001214445,65.64067359996261,2.620357694450326,20,2,18,14597136,3243808,810952,18651896,6.151584461654015,True,0.0,0
12,0.9849,0.04492450329472777,0.00010219996329396963,5.763520599983167,47.14435240003513,1.6052270000218414,0.0024272999726235867,0.007047099992632866,57.04815930000041,2.61568317222797,20,2,18,14597136,3243808,810952,18651896,6.142324707217279,True,0.0,0
13,0.9845,0.04325254790703766,9.769998723641038e-05,5.742803999979515,45.5344859000179,1.4007090000086464,0.002521499991416931,0.0054579999996349216,55.22481249994598,2.5264183111074896,20,2,18,14597136,3243808,810952,18651896,6.026454086684776,True,0.0,0
14,0.986,0.04276501450431533,0.00010120001388713717,5.829160899971612,44.89904819999356,1.4919179000426084,0.0025949999690055847,0.0041658999980427325,54.66982560005272,2.491199833334475,20,2,18,14597136,3243808,810952,18651896,6.023746014834892,True,0.0,0
