round_idx,test_accuracy,test_loss,phase1_time,phase2_time,phase3_time,phase4_time,phase5_time,phase6_time,round_time,avg_train_time,num_selected,num_dropped,n_active,vehicle_to_rsu_bytes,rsu_to_coord_bytes,coord_to_server_bytes,total_comm_bytes,agg_norm,dropout_recovery_success,dp_epsilon,projection_dim
0,0.8251,1.0571898323059081,0.00022660003742203116,1.209997572004795e-05,165.3509299000143,0.01333589997375384,0.0026336999726481736,0.005849100009072572,173.17590750003,8.263455394998891,20,0,20,16219040,810952,810952,17840944,31.532904221944534,True,0.0,0
1,0.9161,0.29953355243206026,0.0003076999564655125,1.0500021744519472e-05,97.49092509999173,0.015238000021781772,0.0025550000136718154,0.010854699998162687,106.3276989000151,4.8720752050023295,20,0,20,16219040,810952,810952,17840944,23.092834123669114,True,0.0,0
2,0.9452,0.17859494046568872,0.00021460000425577164,9.90001717582345e-06,145.62819259997923,0.007605600054375827,0.0026652999804355204,0.0060653999680653214,150.11243149999063,7.277622999990126,20,0,20,16219040,810952,810952,17840944,14.363082882088413,True,0.0,0
3,0.9562,0.13532622699439525,0.0003271999885328114,1.090002479031682e-05,174.84505830000853,0.014789499982725829,0.004286200040951371,0.013029600027948618,184.48226259998046,8.737997484998777,20,0,20,16219040,810952,810952,17840944,11.004445397271347,True,0.0,0
4,0.9671,0.10808290081471204,0.0003075999557040632,1.0299962013959885e-05,96.35023480001837,0.020293900044634938,0.005052399996202439,0.012819099996704608,106.5888024000451,4.814790489990264,20,0,20,16219040,810952,810952,17840944,9.268660490428012,True,0.0,0
5,0.9718,0.08979727542102336,0.00023980002151802182,1.0000017937272787e-05,187.40164560003905,0.014232999994419515,0.004750400024931878,0.011588399996981025,197.7408657000051,9.365548789998865,20,0,20,16219040,810952,810952,17840944,7.674268350769254,True,0.0,0
6,0.9733,0.07903349359817803,0.0003212000010535121,1.0200019460171461e-05,187.24885759997414,0.01648869999917224,0.004838299995753914,0.012426699977368116,196.96723250002833,9.357923430000664,20,0,20,16219040,810952,810952,17840944,6.753449964747619,True,0.0,0
7,0.9768,0.06985430151764303,0.0003405000315979123,1.1599971912801266e-05,180.57496370002627,0.020804199972189963,0.0055127000086940825,0.011567200010176748,190.04837259999476,9.023946735000937,20,0,20,16219040,810952,810952,17840944,6.082429987299501,True,0.0,0
8,0.978,0.06378773195715622,0.00025670003378763795,3.789999755099416e-05,198.05115989997284,0.016682299959938973,0.00460779998684302,0.013826999987941235,208.742179199995,9.897907160001342,20,0,20,16219040,810952,810952,17840944,5.3158794578862745,True,0.0,0
9,0.9803,0.058318253162410114,0.00032049999572336674,1.0999967344105244e-05,196.77309750003042,0.01575369999045506,0.004881499975454062,0.009945800004061311,207.31394250004087,9.833789650004473,20,0,20,16219040,810952,810952,17840944,4.863500514179389,True,0.0,0
10,0.9817,0.054114348795125264,0.00022079999325796962,1.0700023267418146e-05,209.98075810004957,0.016777199984062463,0.005483799963258207,0.014482399972621351,221.64578810002422,10.493966044997796,20,0,20,16219040,810952,810952,17840944,4.470237321861945,True,0.0,0
11,0.9834,0.0498790761991404,0.00024750002194195986,1.3200042303651571e-05,220.9604928000481,0.016304399992804974,0.0037032999680377543,0.01002470002276823,392.48042879998684,11.042707690002862,20,0,20,16219040,810952,810952,17840944,4.110849905619813,True,0.0,0
12,0.9838,0.04789292759248055,0.0002606000052765012,1.260003773495555e-05,114.89605079998728,0.008035500010009855,0.0027754000038839877,0.006335899990517646,119.51112579996698,5.741963349998696,20,0,20,16219040,810952,810952,17840944,3.8292231704548287,True,0.0,0
13,0.9836,0.047885806887294165,0.00011650001397356391,4.599976819008589e-06,217.2232410000288,0.014522499986924231,0.0024260999634861946,0.021414400020148605,228.84398579999106,10.855561370006763,20,0,20,16219040,810952,810952,17840944,3.6113146568409396,True,0.0,0
14,0.985,0.044316541103436614,0.05295979999937117,5.499983672052622e-06,219.11230909998994,0.02350539999315515,0.006233500025700778,0.01474940002663061,230.37369919999037,10.950028005000785,20,0,20,16219040,810952,810952,17840944,3.4533802507054676,True,0.0,0
