round_idx,test_accuracy,test_loss,phase1_time,phase2_time,phase3_time,phase4_time,phase5_time,phase6_time,round_time,avg_train_time,num_selected,num_dropped,n_active,vehicle_to_rsu_bytes,rsu_to_coord_bytes,coord_to_server_bytes,total_comm_bytes,agg_norm,dropout_recovery_success,dp_epsilon,projection_dim
0,0.0911,2.3024323432922364,0.00013860000763088465,17.050289600039832,73.39486780000152,2.1896085999906063,0.0028745000017806888,0.9538390000234358,96.55773149995366,4.072166177774004,20,2,18,14597136,3243808,810952,18651896,32.96237294449556,True,0.0,256
1,0.0911,2.3024323432922364,0.00017399998614564538,8.98118100001011,49.33405799994944,2.1501145000220276,0.003443299967329949,0.021438600029796362,63.366204700025264,2.736883794432894,20,2,18,14597136,3243808,810952,18651896,33.0293601716086,True,0.0,256
2,0.0911,2.3024323432922364,0.00010679999832063913,8.232595700013917,49.586850700026844,1.7874220000230707,0.003417200001422316,0.02510710002388805,62.43873649998568,2.7505483500038586,20,2,18,14597136,3243808,810952,18651896,33.92338817870125,True,0.0,256
3,0.0911,2.3024323432922364,0.00012229999992996454,8.732183199957944,50.577281500038225,2.118699299986474,0.003278499993029982,0.022062000003643334,64.34980530000757,2.8059452444528383,20,2,18,14597136,3243808,810952,18651896,34.50735159918183,True,0.0,256
4,0.0911,2.3024323432922364,0.00012340000830590725,17.381401900027413,157.4777017000015,6.7351588000310585,0.010778900003060699,0.04109199997037649,191.14997080003377,8.738729066652013,20,2,18,14597136,3243808,810952,18651896,33.46635246748027,True,0.0,256
5,0.0911,2.3024323432922364,0.0003426999901421368,25.08646179997595,150.48642119998112,6.507846300024539,0.01106020004954189,0.04701310000382364,191.6785922999843,8.348584177771247,20,2,18,14597136,3243808,810952,18651896,33.04511316654177,True,0.0,256
6,0.0911,2.3024323432922364,0.0011166000040248036,24.448240700003225,158.49050260003423,6.401822799991351,0.008915199956391007,0.030772700032684952,198.94432660000166,8.79504092222002,20,2,18,14597136,3243808,810952,18651896,33.22991390963581,True,0.0,256
7,0.0911,2.3024323432922364,0.00026429997524246573,25.00466229999438,155.60315950005315,6.594932100037113,0.010992299998179078,0.030825799971353263,196.80396779999137,8.63481251110271,20,2,18,14597136,3243808,810952,18651896,33.11613044997999,True,0.0,256
8,0.0911,2.3024323432922364,0.0002657999866642058,25.12311469996348,148.35621329996502,6.509998099994846,0.00885539996670559,0.029542599979322404,189.46981670003152,8.232194049992055,20,2,18,14597136,3243808,810952,18651896,32.32402278392766,True,0.0,256
9,0.0911,2.3024323432922364,0.0002970999921672046,24.709980199986603,155.28174270002637,5.999748300004285,0.010000700014643371,0.03175930003635585,195.56568790000165,8.616449022219362,20,2,18,14597136,3243808,810952,18651896,32.54431752737988,True,0.0,256
10,0.0911,2.3024323432922364,0.000304899993352592,24.367599499993958,157.83351060003042,6.087281999993138,0.008670200011692941,0.031129200011491776,197.76229589997092,8.758199577779225,20,2,18,14597136,3243808,810952,18651896,32.92712365568418,True,0.0,256
11,0.0911,2.3024323432922364,0.00030100002186372876,25.056448700022884,152.5367011000053,5.942026200005785,0.010569299978669733,0.03241939999861643,193.02027580002323,8.46447482778846,20,2,18,14597136,3243808,810952,18651896,32.64732310517334,True,0.0,256
12,0.0911,2.3024323432922364,0.0002373000024817884,24.896937899990007,104.67458410002291,1.5404963999753818,0.002585100010037422,0.019024599983822554,133.3995758999954,5.8082850611212455,20,2,18,14597136,3243808,810952,18651896,33.02565949884934,True,0.0,256
13,0.0911,2.3024323432922364,0.00011640001321211457,5.363740400003735,43.192879100039136,1.3476492000045255,0.0023024000111036003,0.01788910001050681,52.406695000012405,2.3964352222230647,20,2,18,14597136,3243808,810952,18651896,33.09118336185399,True,0.0,256
14,0.0911,2.3024323432922364,0.00011070002801716328,5.294994900003076,45.407955900009256,1.3982644000207074,0.0023823999799788,0.019691299996338785,54.74273830000311,2.519270294442928,20,2,18,14597136,3243808,810952,18651896,33.280934201116594,True,0.0,256
