round_idx,test_accuracy,test_loss,phase1_time,phase2_time,phase3_time,phase4_time,phase5_time,phase6_time,round_time,avg_train_time,num_selected,num_dropped,n_active,vehicle_to_rsu_bytes,rsu_to_coord_bytes,coord_to_server_bytes,total_comm_bytes,agg_norm,dropout_recovery_success,dp_epsilon,projection_dim
0,0.8766,0.7756101232528686,9.099999442696571e-05,5.141042200033553,42.667808300000615,1.0882406000164337,0.0018874999950639904,0.0035943000111728907,51.13409619999584,2.1303604249987984,20,0,20,16219040,3243808,810952,20273800,38.824801325219546,True,0.0,0
1,0.9397,0.21358092151880265,0.00010280002607032657,5.063733699964359,43.032797800027765,1.079211000003852,0.0023367999820038676,0.003752299991901964,51.475164900009986,2.1485025049943944,20,0,20,16219040,3243808,810952,20273800,23.425135913783237,True,0.0,0
2,0.9577,0.1404070528268814,0.00010730000212788582,5.128411400015466,42.86526330001652,1.07048420002684,0.0024110000231303275,0.0036213999846950173,51.35162989998935,2.140159990001121,20,0,20,16219040,3243808,810952,20273800,13.74850907738071,True,0.0,0
3,0.9644,0.11071832360923291,0.00010629999451339245,5.027873700018972,42.54092759999912,1.1075035000103526,0.002313199976924807,0.0030550999799743295,50.88818330003414,2.123954084998695,20,0,20,16219040,3243808,810952,20273800,10.909387581385188,True,0.0,0
4,0.9706,0.09438195155709982,0.00010850001126527786,5.021415799972601,43.37516709999181,1.087330500013195,0.0022798999561928213,0.003582799981813878,51.7572970999754,2.165646195001318,20,0,20,16219040,3243808,810952,20273800,9.541685635098332,True,0.0,0
5,0.9737,0.08172578629851342,9.789998875930905e-05,5.290536900050938,43.12918830005219,1.071689200005494,0.002320299972780049,0.0032110000029206276,51.79070449998835,2.15336810501467,20,0,20,16219040,3243808,810952,20273800,8.618889651594435,True,0.0,0
6,0.9762,0.07239998375810683,9.210000280290842e-05,5.148859500011895,42.94649080000818,1.0743017999920994,0.002310300013050437,0.003181600011885166,51.35224169999128,2.14418769000622,20,0,20,16219040,3243808,810952,20273800,7.85128147540481,True,0.0,0
7,0.979,0.06619844866637141,0.00010679999832063913,5.092941299953964,42.920017900003586,1.0967883999692276,0.0026907999999821186,0.0035971999750472605,51.36844109999947,2.142884364997735,20,0,20,16219040,3243808,810952,20273800,7.552195397214708,True,0.0,0
8,0.9809,0.06114751374800689,0.00010270002530887723,5.067402399959974,42.83230479998747,1.076852299971506,0.0024036000249907374,0.0034509000252000988,51.21644340001512,2.1385899199987763,20,0,20,16219040,3243808,810952,20273800,7.152926269838499,True,0.0,0
9,0.9823,0.055851582952775064,0.00010030000703409314,5.128367199969944,42.87394429999404,1.0889206000138074,0.0022696999949403107,0.0036669999826699495,51.379220100003295,2.1406062449881573,20,0,20,16219040,3243808,810952,20273800,6.927805894238438,True,0.0,0
10,0.9836,0.05153871084409766,8.820003131404519e-05,5.111923199961893,42.69119079998927,1.0917630000039935,0.002401399950031191,0.0035294999834150076,51.14584070001729,2.1314573549985654,20,0,20,16219040,3243808,810952,20273800,6.671823355476386,True,0.0,0
11,0.9846,0.048715649173920975,0.00010130001464858651,5.072797400003765,44.7121931000147,1.0913322000415064,0.002273899968713522,0.003115599974989891,53.13666860002559,2.232441920004203,20,0,20,16219040,3243808,810952,20273800,6.513051367237671,True,0.0,0
12,0.9854,0.046064296234166247,9.799998952075839e-05,5.092931799998041,42.92559830000391,1.0743626999901608,0.0025018000160343945,0.003601500007789582,51.35163799999282,2.1431106099917088,20,0,20,16219040,3243808,810952,20273800,6.375450069755729,True,0.0,0
13,0.9854,0.045518983293580825,9.459996363148093e-05,5.0769294000347145,43.67023180000251,1.0860021999687888,0.002328899980057031,0.0031624999828636646,52.0358111000387,2.1804071900085544,20,0,20,16219040,3243808,810952,20273800,6.25418907890499,True,0.0,0
14,0.9868,0.04236937796690036,0.0001086000120267272,5.093354899960104,42.74821630003862,1.0816030999994837,0.0022948000114411116,0.003721499990206212,51.16028870001901,2.1342341300012775,20,0,20,16219040,3243808,810952,20273800,6.147769806322337,True,0.0,0
