round_idx,test_accuracy,test_loss,phase1_time,phase2_time,phase3_time,phase4_time,phase5_time,phase6_time,round_time,avg_train_time,num_selected,num_dropped,n_active,vehicle_to_rsu_bytes,rsu_to_coord_bytes,coord_to_server_bytes,total_comm_bytes,agg_norm,dropout_recovery_success,dp_epsilon,projection_dim
0,0.674,1.4284192123413086,9.950000094249845e-05,20.527342900051735,42.03510500001721,2.1290729000465944,0.0024517999845556915,0.005912600026931614,66.9859698000364,1.0469177850100095,40,0,40,32438080,3243808,810952,36492840,49.43440987698548,True,0.0,0
1,0.8852,0.4243401114463806,0.00012719997903332114,20.21527619997505,42.98120790004032,2.1442583000171,0.0027259999769739807,0.006253500003367662,67.59286410000641,1.0707842000032541,40,0,40,32438080,3243808,810952,36492840,43.77853833974075,True,0.0,0
2,0.9293,0.2483985198378563,0.0001537000061944127,20.66979580000043,42.52731729997322,2.151067900005728,0.0027501999866217375,0.005865999963134527,67.63099949999014,1.059393689999706,40,0,40,32438080,3243808,810952,36492840,24.8444580202986,True,0.0,0
3,0.9449,0.18664303290247916,0.00011860002996399999,20.426737600006163,42.35026179999113,2.108481600007508,0.0023920999956317246,0.005762099986895919,67.13212630001362,1.0547997575005865,40,0,40,32438080,3243808,810952,36492840,19.578715660038494,True,0.0,0
4,0.9521,0.1571735846221447,0.00012539996532723308,20.29381200001808,42.33606229996076,2.1274159999447875,0.0022758000413887203,0.007044199970550835,67.03038959996775,1.0546267499987152,40,0,40,32438080,3243808,810952,36492840,16.977050259403896,True,0.0,0
5,0.9588,0.13197919391840696,0.00013729999773204327,20.298681599961128,42.14268620003713,2.1040747999795713,0.0023462999961338937,0.005820100021082908,66.90573800000129,1.049756269993668,40,0,40,32438080,3243808,810952,36492840,15.478891748294554,True,0.0,0
6,0.9622,0.11748886883854866,0.00013240001862868667,20.28617060004035,42.441242399974726,2.1198273000190966,0.0023432999732904136,0.0047088999999687076,67.1065479000099,1.057263145003526,40,0,40,32438080,3243808,810952,36492840,14.56351677399621,True,0.0,0
7,0.9649,0.10873630173802376,0.00012289994629099965,20.16005910001695,43.16430639999453,2.1274006000021473,0.0023843999952077866,0.005370199971366674,67.73145940003451,1.0753759175015147,40,0,40,32438080,3243808,810952,36492840,13.845065138967898,True,0.0,0
8,0.9677,0.09772856126092375,0.00012459995923563838,20.241224900004454,42.24897720001172,2.137620900000911,0.002300599997397512,0.00564489996759221,66.87150290003046,1.052531902496412,40,0,40,32438080,3243808,810952,36492840,13.290638335240132,True,0.0,0
9,0.9712,0.08824379428178072,0.0001170000177808106,20.40973000001395,41.962151600047946,2.125472499988973,0.003361999988555908,0.0074047999805770814,66.77723350003362,1.0453004775044974,40,0,40,32438080,3243808,810952,36492840,13.022466475971553,True,0.0,0
10,0.9733,0.08315278672389687,0.00012749998131766915,20.396905300032813,42.062986200035084,2.0950326999882236,0.002272100013215095,0.004683800041675568,66.89662489999318,1.0478374475016607,40,0,40,32438080,3243808,810952,36492840,12.756963797584488,True,0.0,0
11,0.9751,0.07631302947029471,0.0001351999817416072,20.436147000000346,42.093645399960224,2.100915500021074,0.003083999967202544,0.005020999989937991,66.9398442999809,1.0485250074998476,40,0,40,32438080,3243808,810952,36492840,12.45235305946108,True,0.0,0
12,0.9759,0.07266145726926625,0.00014730001566931605,20.45309140003519,42.86804410000332,2.1352276999969035,0.0025748999905772507,0.006032100005540997,67.77839609998045,1.067880755000806,40,0,40,32438080,3243808,810952,36492840,12.328516539201292,True,0.0,0
13,0.9774,0.06917449548449367,0.00013259996194392443,20.22199879999971,42.032511800003704,2.096619700023439,0.0024095000117085874,0.005538200028240681,66.72815369995078,1.0469540874983068,40,0,40,32438080,3243808,810952,36492840,12.142583651621583,True,0.0,0
14,0.9784,0.06663058485127986,0.0001243999577127397,20.393836200004444,41.85867370001506,2.104768300021533,0.002390800043940544,0.0056996000348590314,66.62453710002592,1.0426671250039363,40,0,40,32438080,3243808,810952,36492840,12.065362292064949,True,0.0,0
