round_idx,test_accuracy,test_loss,phase1_time,phase2_time,phase3_time,phase4_time,phase5_time,phase6_time,round_time,avg_train_time,num_selected,num_dropped,n_active,vehicle_to_rsu_bytes,rsu_to_coord_bytes,coord_to_server_bytes,total_comm_bytes,agg_norm,dropout_recovery_success,dp_epsilon,projection_dim
0,0.74,0.9358199206352233,0.00012550002429634333,10.826686900050845,27.1114637000137,3.3004042000393383,0.0038347000372596085,0.003603900026064366,44.065763500053436,2.7069974799989724,20,10,10,8109520,3243808,810952,12164280,19.1815381536501,True,0.0,0
1,0.9207,0.27450671932697296,0.0001142999972216785,9.532454100030009,29.429902000003494,3.120227999985218,0.0032683999743312597,0.003644700045697391,45.22870829998283,2.938986490003299,20,10,10,8109520,3243808,810952,12164280,12.468384010841946,True,0.0,0
2,0.9452,0.17722702819108963,0.00015169999096542597,9.099521299998742,31.619573000003584,3.8123261999571696,0.0059285000315867364,0.004661499988287687,47.486901900032535,3.1579963300027885,20,10,10,8109520,3243808,810952,12164280,8.58953794764388,True,0.0,0
3,0.959,0.12990706194043158,0.000132500019390136,9.076622999971732,28.029724200023338,2.9185424000024796,0.008549499965738505,0.0070504999603144825,44.50713260000339,2.79900415999582,20,10,10,8109520,3243808,810952,12164280,6.876441107820957,True,0.0,0
4,0.9683,0.10431560002565383,0.0003008000203408301,24.41009469999699,53.59965039999224,3.2172304000123404,0.0032180999987758696,0.004653399984817952,84.22758780000731,5.3527724899933675,20,10,10,8109520,3243808,810952,12164280,6.3811056815515235,True,0.0,0
5,0.9721,0.08896941820830107,0.00014679995365440845,9.05062920000637,29.86492950003594,2.774825799977407,0.0034818000276573002,0.004129600012674928,44.67836249998072,2.982549260009546,20,10,10,8109520,3243808,810952,12164280,6.136492182515125,True,0.0,0
6,0.9738,0.08015808575302362,0.00012169999536126852,8.43393030000152,28.404654099955224,2.736462800006848,0.004486899997573346,0.004146300023421645,42.6355862999917,2.8364100600010715,20,10,10,8109520,3243808,810952,12164280,5.713446775849862,True,0.0,0
7,0.9754,0.08061118374671787,0.0001650999765843153,9.076270600024145,33.05160969996359,1.9884153000311926,0.003511599963530898,0.003187700000125915,47.03395429998636,3.3009289599896876,20,10,10,8109520,3243808,810952,12164280,5.526965276583497,True,0.0,0
8,0.9788,0.06318722345903516,0.00019190000602975488,8.862733200017828,31.879038299957756,2.598883599974215,0.003629599988926202,0.0049356999807059765,46.262398799997754,3.1838121899985707,20,10,10,8109520,3243808,810952,12164280,5.385842414594051,True,0.0,0
9,0.9825,0.05556897675162181,0.00011830002767965198,9.096618000010494,28.83236489997944,2.015547599992715,0.003703500027768314,0.003959599998779595,46.64251949999016,2.8792149699991567,20,10,10,8109520,3243808,810952,12164280,5.015865349978901,True,0.0,0
10,0.982,0.056852261749655006,0.00023549998877570033,23.869337199954316,85.91997620003531,7.259327100007795,0.01019629999063909,0.00900090002687648,124.2745402000146,8.581619829998818,20,10,10,8109520,3243808,810952,12164280,5.207165442144708,True,0.0,0
11,0.9824,0.05422994279214181,0.00020670000230893493,7.771704700018745,26.774771699972916,1.7523225999902934,0.0023523999843746424,0.001989100011996925,38.612829599995166,2.674370819993783,20,10,10,8109520,3243808,810952,12164280,5.031679319840956,True,0.0,0
12,0.9843,0.04586582494738978,0.00010630005272105336,5.2003930999781005,25.468211400031578,1.7109322000178508,0.002299299987498671,0.0021493000094778836,34.835839200008195,2.5437896799994633,20,10,10,8109520,3243808,810952,12164280,5.246275199077293,True,0.0,0
13,0.9852,0.04903620868739672,8.579995483160019e-05,5.354795699997339,21.84170390001964,1.7846046999911778,0.0023314999998547137,0.0028076000162400305,31.234060400049202,2.181005509995157,20,10,10,8109520,3243808,810952,12164280,5.182161826619478,True,0.0,0
14,0.9831,0.05164482935117558,0.0001020999625325203,5.128997299994808,18.088167699985206,2.25601320003625,0.006881699955556542,0.002330099989194423,27.73930360004306,1.8056278600008226,20,10,10,8109520,3243808,810952,12164280,5.013499180137503,True,0.0,0
