round_idx,test_accuracy,test_loss,phase1_time,phase2_time,phase3_time,phase4_time,phase5_time,phase6_time,round_time,avg_train_time,num_selected,num_dropped,n_active,vehicle_to_rsu_bytes,rsu_to_coord_bytes,coord_to_server_bytes,total_comm_bytes,agg_norm,dropout_recovery_success,dp_epsilon,projection_dim
0,0.374,1.5949237712860107,8.169998181983829e-05,5.4982013999833725,41.07346490002237,1.5260775000206195,0.0018760999664664268,0.007739700027741492,50.55955330003053,2.2786323722264368,20,2,18,14597136,3243808,810952,18651896,32.95476693827519,True,2.0,0
1,0.8089,0.5310902511358261,9.630003478378057e-05,5.481717000016943,41.27697470004205,1.4715625999961048,0.002398399985395372,0.0062401999603025615,50.91420709999511,2.2898483222169386,20,2,18,14597136,3243808,810952,18651896,22.066933643335286,True,2.0,0
2,0.8649,0.43138761006593707,0.0001154000055976212,5.450271499983501,41.748969900014345,1.3722592999693006,0.002278100000694394,0.0064141000038944185,51.046698199992534,2.316130216663522,20,2,18,14597136,3243808,810952,18651896,14.988547382612246,True,2.0,0
3,0.8992,0.36372766699790954,9.760004468262196e-05,5.553485099982936,43.876711199991405,1.3954439000226557,0.002442799974232912,0.008086999994702637,53.4369708999875,2.4343643722208475,20,2,18,14597136,3243808,810952,18651896,13.845943900175536,True,2.0,0
4,0.9194,0.2844080376088619,0.00010120001388713717,5.510535500012338,42.225490499986336,1.5362059000181034,0.0024705000105313957,0.006782400014344603,51.71084690000862,2.342662227789535,20,2,18,14597136,3243808,810952,18651896,12.17170386027279,True,2.0,0
5,0.8306,0.6720209406852722,9.400001727044582e-05,5.510515200032387,40.52094810002018,1.5417314000078477,0.0024849000037647784,0.007989400008227676,50.10132769995835,2.2479389611107763,20,2,18,14597136,3243808,810952,18651896,11.603781603362549,True,2.0,0
6,0.8593,0.48590493233203885,0.00010820000898092985,5.569863300013822,41.8943962000194,1.3899584000464529,0.002433300018310547,0.007752699952106923,51.30283060000511,2.3242151277793,20,2,18,14597136,3243808,810952,18651896,12.240177523109145,True,2.0,0
7,0.849,0.634301219367981,0.00010090001160278916,5.576314900012221,42.09468639997067,1.5062455000006594,0.0024570999667048454,0.00716209999518469,51.655541600019205,2.335387199984527,20,2,18,14597136,3243808,810952,18651896,11.52954746456482,True,2.0,0
8,0.8612,0.5847949444055557,0.00012159999459981918,5.534746500023175,40.76326540001901,1.5088344000396319,0.002529999997932464,0.008583700051531196,50.393320699979085,2.2612542333340064,20,2,18,14597136,3243808,810952,18651896,10.839956512218194,True,2.0,0
9,0.905,0.38744393376111985,0.00010549998842179775,5.514295300003141,41.211522899975535,1.4035551000270061,0.0027006000163964927,0.007457699975930154,50.672105700010434,2.286346322232728,20,2,18,14597136,3243808,810952,18651896,11.303204474621538,True,2.0,0
10,0.9176,0.33920608670711516,0.00012310000602155924,5.539908499980811,41.91855060000671,1.4121730999904685,0.0024148999946191907,0.007943100004922599,51.5087108000298,2.3255118555551033,20,2,18,14597136,3243808,810952,18651896,11.093311819603588,True,2.0,0
11,0.8908,0.47898875199854374,0.00010400003520771861,5.599724399973638,41.23221370001556,1.4347004999872297,0.0024731000303290784,0.0076852000202052295,50.78204550000373,2.2874365722269028,20,2,18,14597136,3243808,810952,18651896,10.518094151814173,True,2.0,0
12,0.9251,0.3016891114741564,0.0001194999786093831,5.517002200009301,41.0274682000163,1.495329600002151,0.00239869998767972,0.006808099977206439,50.518824799975846,2.276037161112375,20,2,18,14597136,3243808,810952,18651896,10.729918775707741,True,2.0,0
13,0.9127,0.3946626355409622,0.00012780004180967808,5.757663600030355,41.470172700006515,1.3870109000126831,0.0026265999767929316,0.0074970999849028885,51.12189880001824,2.3006133388908996,20,2,18,14597136,3243808,810952,18651896,10.334029944649327,True,2.0,0
14,0.8991,0.4999226091384888,0.00011149997590109706,5.465927699988242,40.54010590002872,1.493082000000868,0.0025053999852389097,0.007079900009557605,49.91519110003719,2.2489828166694172,20,2,18,14597136,3243808,810952,18651896,10.586549836627904,True,2.0,0
